0,53,-inf,-inf,-inf,-inf
0,54,-inf,-inf,-inf,-inf
0,55,-inf,-inf,-inf,-inf
0,56,-inf,-inf,-inf,-inf
0,57,-inf,-inf,-inf,-inf
0,58,-inf,-inf,-inf,-inf
0,59,-inf,-inf,-inf,-inf
0,60,-inf,-inf,-inf,-inf
0,61,-inf,-inf,-inf,-inf
0,62,-inf,-inf,-inf,-inf
0,63,-inf,-inf,-inf,-inf
0,64,-inf,-inf,-inf,-inf
0,65,-inf,-inf,-inf,-inf
0,66,-inf,-inf,-inf,-inf
0,67,-inf,-inf,-inf,-inf
0,68,-inf,-inf,-inf,-inf
0,69,-inf,-inf,-inf,-inf
0,70,-inf,-inf,-inf,-inf
0,71,-inf,-inf,-inf,-inf
0,72,-inf,-inf,-inf,-inf
0,73,-inf,-inf,-inf,-inf
0,74,-inf,-inf,-inf,-inf
0,75,-inf,-inf,-inf,-inf
0,76,-inf,-inf,-inf,-inf
0,77,-inf,-inf,-inf,-inf
0,78,-inf,-inf,-inf,-inf
0,79,-inf,-inf,-inf,-inf
0,80,-inf,-inf,-inf,-inf
0,81,-inf,-inf,-inf,-inf
0,82,-inf,-inf,-inf,-inf
0,83,-inf,-inf,-inf,-inf
0,84,-inf,-inf,-inf,-inf
0,85,-inf,-inf,-inf,-inf
0,86,-inf,-inf,-inf,-inf
0,87,-inf,-inf,-inf,-inf
0,88,-inf,-inf,-inf,-inf
0,89,-inf,-inf,-inf,-inf
0,90,-inf,-inf,-inf,-inf
0,91,-inf,-inf,-inf,-inf
0,92,-inf,-inf,-inf,-inf
0,93,-inf,-inf,-inf,-inf
0,94,-inf,-inf,-inf,-inf
0,95,-inf,-inf,-inf,-inf
0,96,-inf,-inf,-inf,-inf
0,97,-inf,-inf,-inf,-inf
0,98,-inf,-inf,-inf,-inf
0,99,-inf,-inf,-inf,-inf
1,0,-11.0,-4.0,-1.0,-4.0
1,1,-12.0,-59.0,-14.0,-24.0
1,2,-13.0,-13.0,-23.0,-19.0
1,3,-99.0,-14.0,-30.0,-22.0
1,4,-41.0,-90.0,-37.0,-39.0
1,5,-85.0,-42.0,-inf,-inf
1,6,-inf,-inf,-86.0,-inf
1,7,-175.0,-inf,-inf,-219.0
1,8,-178.0,-218.0,-212.0,-176.0
1,9,-inf,-211.0,-183.0,-179.0
1,10,-inf,-210.0,-inf,-208.0
1,11,-199.0,-207.0,-237.0,-inf
1,12,-inf,-206.0,-202.0,-190.0
1,13,-inf,-inf,-inf,-inf
1,14,-inf,-inf,-inf,-inf
1,15,-inf,-inf,-inf,-inf
1,16,-inf,-inf,-inf,-inf
1,17,-inf,-inf,-inf,-inf
1,18,-inf,-inf,-inf,-inf
1,19,-inf,-inf,-inf,-inf
1,20,-inf,-inf,-inf,-inf
1,21,-inf,-inf,-inf,-inf
1,22,-inf,-inf,-inf,-inf
1,23,-inf,-inf,-inf,-inf
1,24,-inf,-inf,-inf,-inf
1,25,-inf,-inf,-inf,-inf
1,26,-inf,-inf,-inf,-inf
1,27,-inf,-inf,-inf,-inf
1,28,-inf,-inf,-inf,-inf
1,29,-inf,-inf,-inf,-inf
1,30,-inf,-inf,-inf,-inf
1,31,-inf,-inf,-inf,-inf
1,32,-inf,-inf,-inf,-inf
1,33,-inf,-inf,-inf,-inf
1,34,-inf,-inf,-inf,-inf
1,35,-inf,-inf,-inf,-inf
1,36,-inf,-inf,-inf,-inf
1,37,-inf,-inf,-inf,-inf
1,38,-inf,-inf,-inf,-inf
1,39,-inf,-inf,-inf,-inf
1,40,-inf,-inf,-inf,-inf
1,41,-inf,-inf,-inf,-inf
1,42,-inf,-inf,-inf,-inf
1,43,-inf,-inf,-inf,-inf
1,44,-inf,-inf,-inf,-inf
1,45,-inf,-inf,-inf,-inf
1,46,-inf,-inf,-inf,-inf
1,47,-inf,-inf,-inf,-inf
1,48,-inf,-inf,-inf,-inf
1,49,-inf,-inf,-inf,-inf
1,50,-inf,-inf,-inf,-inf
1,51,-inf,-inf,-inf,-inf
1,52,-inf,-inf,-inf,-inf
1,53,-inf,-inf,-inf,-inf
1,54,-inf,-inf,-inf,-inf
1,55,-inf,-inf,-inf,-inf
1,56,-inf,-inf,-inf,-inf
1,57,-inf,-inf,-inf,-inf
1,58,-inf,-inf,-inf,-inf
1,59,-inf,-inf,-inf,-inf
1,60,-inf,-inf,-inf,-inf
1,61,-inf,-inf,-inf,-inf
1,62,-inf,-inf,-inf,-inf
1,63,-inf,-inf,-inf,-inf
1,64,-inf,-inf,-inf,-inf
1,65,-inf,-inf,-inf,-inf
1,66,-inf,-inf,-inf,-inf
1,67,-inf,-inf,-inf,-inf
1,68,-inf,-inf,-inf,-inf
1,69,-inf,-inf,-inf,-inf
1,70,-inf,-inf,-inf,-inf
1,71,-inf,-inf,-inf,-inf
1,72,-inf,-inf,-inf,-inf
1,73,-inf,-inf,-inf,-inf
1,74,-inf,-inf,-inf,-inf
1,75,-inf,-inf,-inf,-inf
1,76,-inf,-inf,-inf,-inf
1,77,-inf,-inf,-inf,-inf
1,78,-inf,-inf,-inf,-inf
1,79,-inf,-inf,-inf,-inf
1,80,-inf,-inf,-inf,-inf
1,81,-inf,-inf,-inf,-inf
1,82,-inf,-inf,-inf,-inf
1,83,-inf,-inf,-inf,-inf
1,84,-inf,-inf,-inf,-inf
1,85,-inf,-inf,-inf,-inf
1,86,-inf,-inf,-inf,-inf
1,87,-inf,-inf,-inf,-inf
1,88,-inf,-inf,-inf,-inf
1,89,-inf,-inf,-inf,-inf
1,90,-inf,-inf,-inf,-inf
1,91,-inf,-inf,-inf,-inf
1,92,-inf,-inf,-inf,-inf
1,93,-inf,-inf,-inf,-inf
1,94,-inf,-inf,-inf,-inf
1,95,-inf,-inf,-inf,-inf
1,96,-inf,-inf,-inf,-inf
1,97,-inf,-inf,-inf,-inf
1,98,-inf,-inf,-inf,-inf
1,99,-inf,-inf,-inf,-inf
2,0,-14.0,-24.0,-2.0,-3.0
2,1,-15.0,-81.0,-31.0,-21.0
2,2,-24.0,-40.0,-16.0,-33.0
2,3,-27.0,-47.0,-25.0,-31.0
2,4,-44.0,-101.0,-28.0,-36.0
2,5,-inf,-inf,-45.0,-88.0
2,6,-inf,-87.0,-inf,-inf
2,7,-inf,-inf,-inf,-216.0
2,8,-inf,-inf,-213.0,-inf
2,9,-184.0,-inf,-inf,-inf
2,10,-185.0,-inf,-inf,-inf
2,11,-188.0,-inf,-186.0,-inf
2,12,-inf,-inf,-inf,-189.0
2,13,-inf,-inf,-inf,-inf
2,14,-inf,-inf,-inf,-inf
2,15,-inf,-inf,-inf,-inf
2,16,-inf,-inf,-inf,-inf
2,17,-inf,-inf,-inf,-inf
2,18,-inf,-inf,-inf,-inf
2,19,-inf,-inf,-inf,-inf
2,20,-inf,-inf,-inf,-inf
2,21,-inf,-inf,-inf,-inf
2,22,-inf,-inf,-inf,-inf
2,23,-inf,-inf,-inf,-inf
2,24,-inf,-inf,-inf,-inf
2,25,-inf,-inf,-inf,-inf
2,26,-inf,-inf,-inf,-inf
2,27,-inf,-inf,-inf,-inf
2,28,-inf,-inf,-inf,-inf
2,29,-inf,-inf,-inf,-inf
2,30,-inf,-inf,-inf,-inf
2,31,-inf,-inf,-inf,-inf
2,32,-inf,-inf,-inf,-inf
2,33,-inf,-inf,-inf,-inf
2,34,-inf,-inf,-inf,-inf
2,35,-inf,-inf,-inf,-inf
2,36,-inf,-inf,-inf,-inf
2,37,-inf,-inf,-inf,-inf
2,38,-inf,-inf,-inf,-inf
2,39,-inf,-inf,-inf,-inf
2,40,-inf,-inf,-inf,-inf
2,41,-inf,-inf,-inf,-inf
2,42,-inf,-inf,-inf,-inf
2,43,-inf,-inf,-inf,-inf
2,44,-inf,-inf,-inf,-inf
2,45,-inf,-inf,-inf,-inf
2,46,-inf,-inf,-inf,-inf
2,47,-inf,-inf,-inf,-inf
2,48,-inf,-inf,-inf,-inf
2,49,-inf,-inf,-inf,-inf
2,50,-inf,-inf,-inf,-inf
2,51,-inf,-inf,-inf,-inf
2,52,-inf,-inf,-inf,-inf
2,53,-inf,-inf,-inf,-inf
2,54,-inf,-inf,-inf,-inf
2,55,-inf,-inf,-inf,-inf
2,56,-inf,-inf,-inf,-inf
2,57,-inf,-inf,-inf,-inf
2,58,-inf,-inf,-inf,-inf
2,59,-inf,-inf,-inf,-inf
2,60,-inf,-inf,-inf,-inf
2,61,-inf,-inf,-inf,-inf
2,62,-inf,-inf,-inf,-inf
2,63,-inf,-inf,-inf,-inf
2,64,-inf,-inf,-inf,-inf
2,65,-inf,-inf,-inf,-inf
2,66,-inf,-inf,-inf,-inf
2,67,-inf,-inf,-inf,-inf
2,68,-inf,-inf,-inf,-inf
2,69,-inf,-inf,-inf,-inf
2,70,-inf,-inf,-inf,-inf
2,71,-inf,-inf,-inf,-inf
2,72,-inf,-inf,-inf,-inf
2,73,-inf,-inf,-inf,-inf
2,74,-inf,-inf,-inf,-inf
2,75,-inf,-inf,-inf,-inf
2,76,-inf,-inf,-inf,-inf
2,77,-inf,-inf,-inf,-inf
2,78,-inf,-inf,-inf,-inf
2,79,-inf,-inf,-inf,-inf
2,80,-inf,-inf,-inf,-inf
2,81,-inf,-inf,-inf,-inf
2,82,-inf,-inf,-inf,-inf
2,83,-inf,-inf,-inf,-inf
2,84,-inf,-inf,-inf,-inf
2,85,-inf,-inf,-inf,-inf
2,86,-inf,-inf,-inf,-inf
2,87,-inf,-inf,-inf,-inf
2,88,-inf,-inf,-inf,-inf
2,89,-inf,-inf,-inf,-inf
2,90,-inf,-inf,-inf,-inf
2,91,-inf,-inf,-inf,-inf
2,92,-inf,-inf,-inf,-inf
2,93,-inf,-inf,-inf,-inf
2,94,-inf,-inf,-inf,-inf
2,95,-inf,-inf,-inf,-inf
2,96,-inf,-inf,-inf,-inf
2,97,-inf,-inf,-inf,-inf
2,98,-inf,-inf,-inf,-inf
2,99,-inf,-inf,-inf,-inf
3,0,-9.0,-11.0,-3.0,-13.0
3,1,-33.0,-10.0,-56.0,-18.0
3,2,-37.0,-17.0,-17.0,-53.0
3,3,-103.0,-40.0,-32.0,-26.0
3,4,-120.0,-31.0,-29.0,-47.0
3,5,-281.0,-46.0,-inf,-279.0
3,6,-282.0,-inf,-inf,-inf
3,7,-283.0,-inf,-inf,-215.0
3,8,-286.0,-214.0,-inf,-inf
3,9,-inf,-inf,-287.0,-inf
3,10,-inf,-inf,-inf,-inf
3,11,-inf,-inf,-239.0,-187.0
3,12,-inf,-inf,-inf,-inf
3,13,-inf,-inf,-inf,-inf
3,14,-inf,-inf,-inf,-inf
3,15,-inf,-inf,-inf,-inf
3,16,-inf,-inf,-inf,-inf
3,17,-inf,-inf,-inf,-inf
3,18,-inf,-inf,-inf,-inf
3,19,-inf,-inf,-inf,-inf
3,20,-inf,-inf,-inf,-inf
3,21,-inf,-inf,-inf,-inf
3,22,-inf,-inf,-inf,-inf
3,23,-inf,-inf,-inf,-inf
3,24,-inf,-inf,-inf,-inf
3,25,-inf,-inf,-inf,-inf
3,26,-inf,-inf,-inf,-inf
3,27,-inf,-inf,-inf,-inf
3,28,-inf,-inf,-inf,-inf
3,29,-inf,-inf,-inf,-inf
3,30,-inf,-inf,-inf,-inf
3,31,-inf,-inf,-inf,-inf
3,32,-inf,-inf,-inf,-inf
3,33,-inf,-inf,-inf,-inf
3,34,-inf,-inf,-inf,-inf
3,35,-inf,-inf,-inf,-inf
3,36,-inf,-inf,-inf,-inf
3,37,-inf,-inf,-inf,-inf
3,38,-inf,-inf,-inf,-inf
3,39,-inf,-inf,-inf,-inf
3,40,-inf,-inf,-inf,-inf
3,41,-inf,-inf,-inf,-inf
3,42,-inf,-inf,-inf,-inf
3,43,-inf,-inf,-inf,-inf
3,44,-inf,-inf,-inf,-inf
3,45,-inf,-inf,-inf,-inf
3,46,-inf,-inf,-inf,-inf
3,47,-inf,-inf,-inf,-inf
3,48,-inf,-inf,-inf,-inf
3,49,-inf,-inf,-inf,-inf
3,50,-inf,-inf,-inf,-inf
3,51,-inf,-inf,-inf,-inf
3,52,-inf,-inf,-inf,-inf
3,53,-inf,-inf,-inf,-inf
3,54,-inf,-inf,-inf,-inf
3,55,-inf,-inf,-inf,-inf
3,56,-inf,-inf,-inf,-inf
3,57,-inf,-inf,-inf,-inf
3,58,-inf,-inf,-inf,-inf
3,59,-inf,-inf,-inf,-inf
3,60,-inf,-inf,-inf,-inf
3,61,-inf,-inf,-inf,-inf
3,62,-inf,-inf,-inf,-inf
3,63,-inf,-inf,-inf,-inf
3,64,-inf,-inf,-inf,-inf
3,65,-inf,-inf,-inf,-inf
3,66,-inf,-inf,-inf,-inf
3,67,-inf,-inf,-inf,-inf
3,68,-inf,-inf,-inf,-inf
3,69,-inf,-inf,-inf,-inf
3,70,-inf,-inf,-inf,-inf
3,71,-inf,-inf,-inf,-inf
3,72,-inf,-inf,-inf,-inf
3,73,-inf,-inf,-inf,-inf
3,74,-inf,-inf,-inf,-inf
3,75,-inf,-inf,-inf,-inf
3,76,-inf,-inf,-inf,-inf
3,77,-inf,-inf,-inf,-inf
3,78,-inf,-inf,-inf,-inf
3,79,-inf,-inf,-inf,-inf
3,80,-inf,-inf,-inf,-inf
3,81,-inf,-inf,-inf,-inf
3,82,-inf,-inf,-inf,-inf
3,83,-inf,-inf,-inf,-inf
3,84,-inf,-inf,-inf,-inf
3,85,-inf,-inf,-inf,-inf
3,86,-inf,-inf,-inf,-inf
3,87,-inf,-inf,-inf,-inf
3,88,-inf,-inf,-inf,-inf
3,89,-inf,-inf,-inf,-inf
3,90,-inf,-inf,-inf,-inf
3,91,-inf,-inf,-inf,-inf
3,92,-inf,-inf,-inf,-inf
3,93,-inf,-inf,-inf,-inf
3,94,-inf,-inf,-inf,-inf
3,95,-inf,-inf,-inf,-inf
3,96,-inf,-inf,-inf,-inf
3,97,-inf,-inf,-inf,-inf
3,98,-inf,-inf,-inf,-inf
3,99,-inf,-inf,-inf,-inf
4,0,-4.0,-46.0,-86.0,-8.0
4,1,-5.0,-23.0,-38.0,-19.0
4,2,-6.0,-18.0,-42.0,-36.0
4,3,-7.0,-36.0,-89.0,-33.0
4,4,-8.0,-88.0,-52.0,-30.0
4,5,-9.0,-inf,-85.0,-inf
4,6,-10.0,-inf,-inf,-inf
4,7,-11.0,-inf,-91.0,-inf
4,8,-inf,-inf,-inf,-inf
4,9,-inf,-inf,-244.0,-inf
4,10,-inf,-inf,-inf,-inf
4,11,-inf,-inf,-240.0,-inf
4,12,-inf,-inf,-inf,-inf
4,13,-inf,-inf,-inf,-inf
4,14,-inf,-inf,-inf,-inf
4,15,-inf,-inf,-inf,-inf
4,16,-inf,-inf,-inf,-inf
4,17,-inf,-inf,-inf,-inf
4,18,-inf,-inf,-inf,-inf
4,19,-inf,-inf,-inf,-inf
4,20,-inf,-inf,-inf,-inf
4,21,-inf,-inf,-inf,-inf
4,22,-inf,-inf,-inf,-inf
4,23,-inf,-inf,-inf,-inf
4,24,-inf,-inf,-inf,-inf
4,25,-inf,-inf,-inf,-inf
4,26,-inf,-inf,-inf,-inf
4,27,-inf,-inf,-inf,-inf
4,28,-inf,-inf,-inf,-inf
4,29,-inf,-inf,-inf,-inf
4,30,-inf,-inf,-inf,-inf
4,31,-inf,-inf,-inf,-inf
4,32,-inf,-inf,-inf,-inf
4,33,-inf,-inf,-inf,-inf
4,34,-inf,-inf,-inf,-inf
4,35,-inf,-inf,-inf,-inf
4,36,-inf,-inf,-inf,-inf
4,37,-inf,-inf,-inf,-inf
4,38,-inf,-inf,-inf,-inf
4,39,-inf,-inf,-inf,-inf
4,40,-inf,-inf,-inf,-inf
4,41,-inf,-inf,-inf,-inf
4,42,-inf,-inf,-inf,-inf
4,43,-inf,-inf,-inf,-inf
4,44,-inf,-inf,-inf,-inf
4,45,-inf,-inf,-inf,-inf
4,46,-inf,-inf,-inf,-inf
4,47,-inf,-inf,-inf,-inf
4,48,-inf,-inf,-inf,-inf
4,49,-inf,-inf,-inf,-inf
4,50,-inf,-inf,-inf,-inf
4,51,-inf,-inf,-inf,-inf
4,52,-inf,-inf,-inf,-inf
4,53,-inf,-inf,-inf,-inf
4,54,-inf,-inf,-inf,-inf
4,55,-inf,-inf,-inf,-inf
4,56,-inf,-inf,-inf,-inf
4,57,-inf,-inf,-inf,-inf
4,58,-inf,-inf,-inf,-inf
4,59,-inf,-inf,-inf,-inf
4,60,-inf,-inf,-inf,-inf
4,61,-inf,-inf,-inf,-inf
4,62,-inf,-inf,-inf,-inf
4,63,-inf,-inf,-inf,-inf
4,64,-inf,-inf,-inf,-inf
4,65,-inf,-inf,-inf,-inf
4,66,-inf,-inf,-inf,-inf
4,67,-inf,-inf,-inf,-inf
4,68,-inf,-inf,-inf,-inf
4,69,-inf,-inf,-inf,-inf
4,70,-inf,-inf,-inf,-inf
4,71,-inf,-inf,-inf,-inf
4,72,-inf,-inf,-inf,-inf
4,73,-inf,-inf,-inf,-inf
4,74,-inf,-inf,-inf,-inf
4,75,-inf,-inf,-inf,-inf
4,76,-inf,-inf,-inf,-inf
4,77,-inf,-inf,-inf,-inf
4,78,-inf,-inf,-inf,-inf
4,79,-inf,-inf,-inf,-inf
4,80,-inf,-inf,-inf,-inf
4,81,-inf,-inf,-inf,-inf
4,82,-inf,-inf,-inf,-inf
4,83,-inf,-inf,-inf,-inf
4,84,-inf,-inf,-inf,-inf
4,85,-inf,-inf,-inf,-inf
4,86,-inf,-inf,-inf,-inf
4,87,-inf,-inf,-inf,-inf
4,88,-inf,-inf,-inf,-inf
4,89,-inf,-inf,-inf,-inf
4,90,-inf,-inf,-inf,-inf
4,91,-inf,-inf,-inf,-inf
4,92,-inf,-inf,-inf,-inf
4,93,-inf,-inf,-inf,-inf
4,94,-inf,-inf,-inf,-inf
4,95,-inf,-inf,-inf,-inf
4,96,-inf,-inf,-inf,-inf
4,97,-inf,-inf,-inf,-inf
4,98,-inf,-inf,-inf,-inf
4,99,-inf,-inf,-inf,-inf
5,0,-inf,-74.0,-inf,-76.0
5,1,-39.0,-inf,-inf,-inf
5,2,-95.0,-40.0,-42.0,-inf
5,3,-90.0,-96.0,-inf,-132.0
5,4,-87.0,-156.0,-53.0,-113.0
5,5,-67.0,-86.0,-126.0,-84.0
5,6,-68.0,-inf,-inf,-inf
5,7,-69.0,-inf,-92.0,-90.0
5,8,-inf,-170.0,-inf,-70.0
5,9,-inf,-245.0,-inf,-243.0
5,10,-inf,-242.0,-inf,-inf
5,11,-inf,-241.0,-inf,-inf
5,12,-inf,-inf,-inf,-inf
5,13,-inf,-inf,-inf,-inf
5,14,-inf,-inf,-inf,-inf
5,15,-inf,-inf,-inf,-inf
5,16,-inf,-inf,-inf,-inf
5,17,-inf,-inf,-inf,-inf
5,18,-inf,-inf,-inf,-inf
5,19,-inf,-inf,-inf,-inf
5,20,-inf,-inf,-inf,-inf
5,21,-inf,-inf,-inf,-inf
5,22,-inf,-inf,-inf,-inf
5,23,-inf,-inf,-inf,-inf
5,24,-inf,-inf,-inf,-inf
5,25,-inf,-inf,-inf,-inf
5,26,-inf,-inf,-inf,-inf
5,27,-inf,-inf,-inf,-inf
5,28,-inf,-inf,-inf,-inf
5,29,-inf,-inf,-inf,-inf
5,30,-inf,-inf,-inf,-inf
5,31,-inf,-inf,-inf,-inf
5,32,-inf,-inf,-inf,-inf
5,33,-inf,-inf,-inf,-inf
5,34,-inf,-inf,-inf,-inf
5,35,-inf,-inf,-inf,-inf
5,36,-inf,-inf,-inf,-inf
5,37,-inf,-inf,-inf,-inf
5,38,-inf,-inf,-inf,-inf
5,39,-inf,-inf,-inf,-inf
5,40,-inf,-inf,-inf,-inf
5,41,-inf,-inf,-inf,-inf
5,42,-inf,-inf,-inf,-inf
5,43,-inf,-inf,-inf,-inf
5,44,-inf,-inf,-inf,-inf
5,45,-inf,-inf,-inf,-inf
5,46,-inf,-inf,-inf,-inf
5,47,-inf,-inf,-inf,-inf
5,48,-inf,-inf,-inf,-inf
5,49,-inf,-inf,-inf,-inf
5,50,-inf,-inf,-inf,-inf
5,51,-inf,-inf,-inf,-inf
5,52,-inf,-inf,-inf,-inf
5,53,-inf,-inf,-inf,-inf
5,54,-inf,-inf,-inf,-inf
5,55,-inf,-inf,-inf,-inf
5,56,-inf,-inf,-inf,-inf
5,57,-inf,-inf,-inf,-inf
5,58,-inf,-inf,-inf,-inf
5,59,-inf,-inf,-inf,-inf
5,60,-inf,-inf,-inf,-inf
5,61,-inf,-inf,-inf,-inf
5,62,-inf,-inf,-inf,-inf
5,63,-inf,-inf,-inf,-inf
5,64,-inf,-inf,-inf,-inf
5,65,-inf,-inf,-inf,-inf
5,66,-inf,-inf,-inf,-inf
5,67,-inf,-inf,-inf,-inf
5,68,-inf,-inf,-inf,-inf
5,69,-inf,-inf,-inf,-inf
5,70,-inf,-inf,-inf,-inf
5,71,-inf,-inf,-inf,-inf
5,72,-inf,-inf,-inf,-inf
5,73,-inf,-inf,-inf,-inf
5,74,-inf,-inf,-inf,-inf
5,75,-inf,-inf,-inf,-inf
5,76,-inf,-inf,-inf,-inf
5,77,-inf,-inf,-inf,-inf
5,78,-inf,-inf,-inf,-inf
5,79,-inf,-inf,-inf,-inf
5,80,-inf,-inf,-inf,-inf
5,81,-inf,-inf,-inf,-inf
5,82,-inf,-inf,-inf,-inf
5,83,-inf,-inf,-inf,-inf
5,84,-inf,-inf,-inf,-inf
5,85,-inf,-inf,-inf,-inf
5,86,-inf,-inf,-inf,-inf
5,87,-inf,-inf,-inf,-inf
5,88,-inf,-inf,-inf,-inf
5,89,-inf,-inf,-inf,-inf
5,90,-inf,-inf,-inf,-inf
5,91,-inf,-inf,-inf,-inf
5,92,-inf,-inf,-inf,-inf
5,93,-inf,-inf,-inf,-inf
5,94,-inf,-inf,-inf,-inf
5,95,-inf,-inf,-inf,-inf
5,96,-inf,-inf,-inf,-inf
5,97,-inf,-inf,-inf,-inf
5,98,-inf,-inf,-inf,-inf
5,99,-inf,-inf,-inf,-inf
6,0,-inf,-inf,-inf,-73.0
6,1,-inf,-inf,-69.0,-inf
6,2,-inf,-241.0,-43.0,-inf
6,3,-48.0,-57.0,-46.0,-111.0
6,4,-51.0,-49.0,-inf,-106.0
6,5,-52.0,-105.0,-69.0,-66.0
6,6,-53.0,-68.0,-60.0,-128.0
6,7,-56.0,-54.0,-101.0,-172.0
6,8,-inf,-200.0,-57.0,-102.0
6,9,-inf,-99.0,-inf,-inf
6,10,-inf,-inf,-inf,-inf
6,11,-inf,-inf,-inf,-inf
6,12,-inf,-inf,-inf,-inf
6,13,-inf,-inf,-inf,-inf
6,14,-inf,-inf,-inf,-inf
6,15,-inf,-inf,-inf,-inf
6,16,-inf,-inf,-inf,-inf
6,17,-inf,-inf,-inf,-inf
6,18,-inf,-inf,-inf,-inf
6,19,-inf,-inf,-inf,-inf
6,20,-inf,-inf,-inf,-inf
6,21,-inf,-inf,-inf,-inf
6,22,-inf,-inf,-inf,-inf
6,23,-inf,-inf,-inf,-inf
6,24,-inf,-inf,-inf,-inf
6,25,-inf,-inf,-inf,-inf
6,26,-inf,-inf,-inf,-inf
6,27,-inf,-inf,-inf,-inf
6,28,-inf,-inf,-inf,-inf
6,29,-inf,-inf,-inf,-inf
6,30,-inf,-inf,-inf,-inf
6,31,-inf,-inf,-inf,-inf
6,32,-inf,-inf,-inf,-inf
6,33,-inf,-inf,-inf,-inf
6,34,-inf,-inf,-inf,-inf
6,35,-inf,-inf,-inf,-inf
6,36,-inf,-inf,-inf,-inf
6,37,-inf,-inf,-inf,-inf
6,38,-inf,-inf,-inf,-inf
6,39,-inf,-inf,-inf,-inf
6,40,-inf,-inf,-inf,-inf
6,41,-inf,-inf,-inf,-inf
6,42,-inf,-inf,-inf,-inf
6,43,-inf,-inf,-inf,-inf
6,44,-inf,-inf,-inf,-inf
6,45,-inf,-inf,-inf,-inf
6,46,-inf,-inf,-inf,-inf
6,47,-inf,-inf,-inf,-inf
6,48,-inf,-inf,-inf,-inf
6,49,-inf,-inf,-inf,-inf
6,50,-inf,-inf,-inf,-inf
6,51,-inf,-inf,-inf,-inf
6,52,-inf,-inf,-inf,-inf
6,53,-inf,-inf,-inf,-inf
6,54,-inf,-inf,-inf,-inf
6,55,-inf,-inf,-inf,-inf
6,56,-inf,-inf,-inf,-inf
6,57,-inf,-inf,-inf,-inf
6,58,-inf,-inf,-inf,-inf
6,59,-inf,-inf,-inf,-inf
6,60,-inf,-inf,-inf,-inf
6,61,-inf,-inf,-inf,-inf
6,62,-inf,-inf,-inf,-inf
6,63,-inf,-inf,-inf,-inf
6,64,-inf,-inf,-inf,-inf
6,65,-inf,-inf,-inf,-inf
6,66,-inf,-inf,-inf,-inf
6,67,-inf,-inf,-inf,-inf
6,68,-inf,-inf,-inf,-inf
6,69,-inf,-inf,-inf,-inf
6,70,-inf,-inf,-inf,-inf
6,71,-inf,-inf,-inf,-inf
6,72,-inf,-inf,-inf,-inf
6,73,-inf,-inf,-inf,-inf
6,74,-inf,-inf,-inf,-inf
6,75,-inf,-inf,-inf,-inf
6,76,-inf,-inf,-inf,-inf
6,77,-inf,-inf,-inf,-inf
6,78,-inf,-inf,-inf,-inf
6,79,-inf,-inf,-inf,-inf
6,80,-inf,-inf,-inf,-inf
6,81,-inf,-inf,-inf,-inf
6,82,-inf,-inf,-inf,-inf
6,83,-inf,-inf,-inf,-inf
6,84,-inf,-inf,-inf,-inf
6,85,-inf,-inf,-inf,-inf
6,86,-inf,-inf,-inf,-inf
6,87,-inf,-inf,-inf,-inf
6,88,-inf,-inf,-inf,-inf
